temp_max,temp_min,precipitation,windspeed,humidity_max,humidity_min,date,NDVI
19.2,5.8,0.0,10.7,100,51,2024-10-15,0.40148235932346404
17.5,7.1,0.0,11.8,100,60,2024-10-16,0.40148235932346404
16.0,5.5,0.0,10.0,100,68,2024-10-17,0.40148235932346404
20.1,8.1,1.9,9.2,99,57,2024-10-18,0.40148235932346404
18.5,5.0,0.0,7.5,100,52,2024-10-19,0.40148235932346404
16.1,4.1,0.0,11.4,100,59,2024-10-20,0.40148235932346404
17.4,2.3,0.0,12.8,100,46,2024-10-21,0.40148235932346404
19.3,1.7,0.0,13.5,100,29,2024-10-22,0.40148235932346404
18.2,4.7,0.0,11.9,86,42,2024-10-23,0.40148235932346404
17.4,4.7,0.0,9.9,96,56,2024-10-24,0.40148235932346404
18.5,4.7,0.0,9.5,100,57,2024-10-25,0.40148235932346404
20.4,5.8,0.0,12.3,100,50,2024-10-26,0.40148235932346404
21.6,8.2,0.0,12.8,100,46,2024-10-27,0.40148235932346404
19.3,7.5,0.0,11.9,100,58,2024-10-28,0.40148235932346404
15.3,7.0,0.0,8.3,99,70,2024-10-29,0.40148235932346404
15.6,5.1,0.0,10.1,100,56,2024-10-30,0.40148235932346404
15.0,4.0,0.0,10.3,100,62,2024-10-31,0.40148235932346404
14.7,3.2,0.0,12.5,100,60,2024-11-01,0.2782638975690979
15.6,2.7,0.3,12.1,100,52,2024-11-02,0.2782638975690979
10.2,1.7,0.5,8.0,99,59,2024-11-03,0.2782638975690979
11.0,-0.9,0.0,11.4,100,52,2024-11-04,0.2782638975690979
11.5,-0.4,0.0,9.9,100,54,2024-11-05,0.2782638975690979
13.0,-2.0,0.0,12.1,99,48,2024-11-06,0.2782638975690979
13.6,-3.1,0.0,10.5,100,51,2024-11-07,0.2782638975690979
13.5,-2.0,0.0,12.0,97,51,2024-11-08,0.2782638975690979
10.2,-4.3,0.0,9.1,98,46,2024-11-09,0.2782638975690979
5.6,-2.0,0.0,10.1,95,67,2024-11-10,0.2782638975690979
2.2,-0.9,1.2,7.5,99,89,2024-11-11,0.2782638975690979
3.9,0.4,0.2,8.7,99,68,2024-11-12,0.2782638975690979
4.3,0.2,0.0,9.6,98,72,2024-11-13,0.2782638975690979
0.3,-1.1,6.5,7.9,99,89,2024-11-14,0.2782638975690979
0.4,-1.5,0.6,9.6,98,80,2024-11-15,0.2782638975690979
4.3,-2.9,0.0,10.5,99,68,2024-11-16,0.2782638975690979
12.1,-2.8,0.0,12.5,91,28,2024-11-17,0.2782638975690979
10.9,-1.8,0.0,13.4,95,53,2024-11-18,0.2782638975690979
13.9,1.3,0.0,16.6,93,46,2024-11-19,0.2782638975690979
13.9,0.2,11.9,28.0,100,61,2024-11-20,0.2782638975690979
3.1,-6.1,10.0,21.3,97,44,2024-11-21,0.2782638975690979
10.0,-1.7,27.6,39.0,99,49,2024-11-22,0.2782638975690979
1.5,-7.3,0.2,11.9,90,50,2024-11-23,0.2782638975690979
5.9,-7.3,0.0,14.5,90,38,2024-11-24,0.2782638975690979
8.2,-3.6,0.0,13.5,87,41,2024-11-25,0.2782638975690979
11.6,-0.8,0.0,13.2,86,41,2024-11-26,0.2782638975690979
12.2,0.8,0.0,13.2,98,66,2024-11-27,0.2782638975690979
13.8,1.7,0.0,13.6,96,56,2024-11-28,0.2782638975690979
6.6,0.6,18.6,14.2,100,82,2024-11-29,0.2782638975690979
0.9,-0.4,17.0,14.3,100,99,2024-11-30,0.2782638975690979
1.7,-0.3,6.9,13.3,100,91,2024-12-01,0.1348222865051037
1.9,-0.3,0.1,6.1,100,90,2024-12-02,0.1348222865051037
4.2,-2.1,0.0,9.0,99,73,2024-12-03,0.1348222865051037
2.1,-1.2,0.2,5.3,100,90,2024-12-04,0.1348222865051037
0.7,-0.3,5.7,8.5,100,94,2024-12-05,0.1348222865051037
8.7,-1.8,6.7,12.0,100,66,2024-12-06,0.1348222865051037
3.2,-6.4,7.9,12.7,100,71,2024-12-07,0.1348222865051037
6.2,-6.9,1.9,13.6,88,53,2024-12-08,0.1348222865051037
6.7,-3.2,0.0,10.7,96,64,2024-12-09,0.1348222865051037
3.1,-3.8,0.0,4.8,100,91,2024-12-10,0.1348222865051037
3.1,1.4,2.0,5.9,100,92,2024-12-11,0.1348222865051037
1.4,-0.6,1.5,7.0,100,85,2024-12-12,0.1348222865051037
4.1,-5.3,0.0,10.5,99,66,2024-12-13,0.1348222865051037
10.3,-4.6,5.4,15.3,92,53,2024-12-14,0.1348222865051037
4.3,-1.7,1.7,10.5,100,77,2024-12-15,0.1348222865051037
6.3,-2.4,0.4,12.1,95,57,2024-12-16,0.1348222865051037
13.1,-0.4,0.0,16.3,91,43,2024-12-17,0.1348222865051037
12.4,-1.8,0.0,14.6,94,37,2024-12-18,0.1348222865051037
13.0,-1.5,0.0,14.5,88,37,2024-12-19,0.1348222865051037
7.1,0.2,10.9,15.7,100,76,2024-12-20,0.1348222865051037
0.1,-2.2,19.0,18.0,99,83,2024-12-21,0.1348222865051037
3.7,-5.8,0.0,15.1,96,58,2024-12-22,0.1348222865051037
3.6,-2.0,9.0,14.5,99,72,2024-12-23,0.1348222865051037
-1.2,-2.8,24.0,14.6,98,91,2024-12-24,0.1348222865051037
-0.4,-2.0,16.7,12.3,99,94,2024-12-25,0.1348222865051037
-0.3,-2.2,3.7,13.5,99,92,2024-12-26,0.1348222865051037
3.1,-2.0,0.0,7.4,99,68,2024-12-27,0.1348222865051037
3.6,-6.5,0.0,7.4,90,57,2024-12-28,0.1348222865051037
5.0,-8.4,0.0,12.8,92,61,2024-12-29,0.1348222865051037
9.0,-5.8,0.0,14.9,90,47,2024-12-30,0.1348222865051037
9.9,-4.5,0.0,14.2,94,41,2024-12-31,0.1348222865051037
10.7,-4.2,0.0,15.6,92,32,2025-01-01,0.2208371260146063
8.5,-3.8,0.0,25.3,74,43,2025-01-02,0.2208371260146063
5.8,-2.8,14.0,26.2,98,72,2025-01-03,0.2208371260146063
0.4,-13.0,2.0,12.2,99,47,2025-01-04,0.2208371260146063
5.7,-12.0,0.0,16.1,85,38,2025-01-05,0.2208371260146063
9.2,-0.9,0.0,24.6,79,63,2025-01-06,0.2208371260146063
9.8,7.2,0.3,28.6,80,68,2025-01-07,0.2208371260146063
11.9,3.8,0.0,21.4,91,62,2025-01-08,0.2208371260146063
12.1,2.6,0.0,19.0,95,62,2025-01-09,0.2208371260146063
9.9,-1.8,2.6,22.2,92,68,2025-01-10,0.2208371260146063
0.5,-6.5,3.5,7.5,94,62,2025-01-11,0.2208371260146063
-2.5,-6.4,0.2,13.3,94,73,2025-01-12,0.2208371260146063
-2.7,-3.9,2.8,15.2,98,87,2025-01-13,0.2208371260146063
-2.0,-4.5,0.3,11.3,98,71,2025-01-14,0.2208371260146063
-2.9,-7.1,0.0,5.8,92,76,2025-01-15,0.2208371260146063
-2.6,-9.5,0.0,7.7,93,76,2025-01-16,0.2208371260146063
-0.1,-6.7,0.0,7.6,97,75,2025-01-17,0.2208371260146063
1.9,-7.6,0.0,6.7,96,66,2025-01-18,0.2208371260146063
2.8,-7.4,0.0,5.4,95,66,2025-01-19,0.2208371260146063
4.6,-4.6,0.0,6.8,91,61,2025-01-20,0.2208371260146063
4.7,-5.3,3.9,6.0,97,68,2025-01-21,0.2208371260146063
6.0,-1.6,0.2,13.0,98,65,2025-01-22,0.2208371260146063
10.4,-0.8,0.0,18.6,88,59,2025-01-23,0.2208371260146063
10.8,1.4,14.7,13.9,100,69,2025-01-24,0.2208371260146063
14.7,-0.3,0.0,15.8,99,37,2025-01-25,0.2208371260146063
13.8,0.5,0.0,21.6,78,35,2025-01-26,0.2208371260146063
13.5,4.4,0.0,20.3,90,50,2025-01-27,0.2208371260146063
14.4,7.8,0.0,26.2,67,48,2025-01-28,0.2208371260146063
13.7,4.7,1.7,16.7,94,38,2025-01-29,0.2208371260146063
12.9,2.0,4.2,10.3,97,60,2025-01-30,0.2208371260146063
12.7,0.9,0.1,12.8,99,48,2025-01-31,0.2208371260146063
10.7,-0.9,0.0,11.7,99,53,2025-02-01,0.24119990757487195
13.7,-1.6,0.0,10.5,98,39,2025-02-02,0.24119990757487195
1.4,-2.2,1.8,10.0,100,85,2025-02-03,0.24119990757487195
2.3,-3.7,0.0,9.9,91,53,2025-02-04,0.24119990757487195
3.1,-5.2,0.0,8.2,88,39,2025-02-05,0.24119990757487195
4.4,-4.0,0.0,8.4,86,41,2025-02-06,0.24119990757487195
7.2,-5.0,0.0,9.2,91,42,2025-02-07,0.24119990757487195
8.0,-3.7,0.0,9.6,83,34,2025-02-08,0.24119990757487195
6.3,-5.5,0.0,9.5,80,29,2025-02-09,0.24119990757487195
6.5,-5.1,0.0,9.5,71,23,2025-02-10,0.24119990757487195
5.6,-4.3,0.0,10.4,76,34,2025-02-11,0.24119990757487195
5.7,-4.6,0.9,11.6,98,51,2025-02-12,0.24119990757487195
10.3,1.0,0.3,12.8,99,58,2025-02-13,0.24119990757487195
11.5,1.5,0.0,19.3,99,51,2025-02-14,0.24119990757487195
0.2,-2.8,4.5,8.7,97,85,2025-02-15,0.24119990757487195
1.6,-3.5,1.8,8.9,98,74,2025-02-16,0.24119990757487195
-3.5,-4.7,4.0,8.4,94,84,2025-02-17,0.24119990757487195
-2.2,-4.6,1.2,8.5,93,70,2025-02-18,0.24119990757487195
-3.0,-10.6,1.2,10.3,93,56,2025-02-19,0.24119990757487195
-0.3,-14.3,0.0,10.2,90,40,2025-02-20,0.24119990757487195
1.7,-10.7,0.0,9.1,86,38,2025-02-21,0.24119990757487195
8.1,-9.5,0.0,11.5,81,23,2025-02-22,0.24119990757487195
7.3,0.9,0.3,7.9,99,54,2025-02-23,0.24119990757487195
6.1,0.9,1.4,7.9,100,80,2025-02-24,0.24119990757487195
11.5,0.8,0.0,11.3,100,48,2025-02-25,0.24119990757487195
12.1,0.5,1.0,12.9,90,54,2025-02-26,0.24119990757487195
12.8,2.3,0.5,11.7,99,52,2025-02-27,0.24119990757487195
5.7,2.4,1.4,7.1,100,84,2025-02-28,0.24119990757487195
6.4,2.2,4.7,10.3,100,82,2025-03-01,0.25698078198587765
3.6,-0.6,9.4,9.6,100,62,2025-03-02,0.25698078198587765
6.1,-1.3,0.9,9.3,97,45,2025-03-03,0.25698078198587765
9.8,-3.1,0.0,10.3,84,39,2025-03-04,0.25698078198587765
13.6,-2.1,0.0,11.6,86,32,2025-03-05,0.25698078198587765
17.7,-2.1,0.0,14.1,84,28,2025-03-06,0.25698078198587765
17.7,-1.3,0.0,13.5,89,26,2025-03-07,0.25698078198587765
17.1,-1.2,0.0,11.5,87,30,2025-03-08,0.25698078198587765
18.8,-1.2,0.0,14.2,75,20,2025-03-09,0.25698078198587765
16.0,2.1,0.0,24.0,70,36,2025-03-10,0.25698078198587765
15.3,8.6,3.2,30.1,85,51,2025-03-11,0.25698078198587765
17.6,7.3,7.7,19.2,98,44,2025-03-12,0.25698078198587765
16.3,7.5,2.2,26.9,97,38,2025-03-13,0.25698078198587765
15.8,7.7,0.3,33.3,80,46,2025-03-14,0.25698078198587765
20.9,9.6,2.0,34.7,90,30,2025-03-15,0.25698078198587765
18.0,4.8,5.6,17.7,99,34,2025-03-16,0.25698078198587765
5.9,0.2,9.5,18.2,100,56,2025-03-17,0.25698078198587765
0.2,-4.5,2.0,18.1,94,45,2025-03-18,0.25698078198587765
6.0,-5.5,0.0,8.5,82,30,2025-03-19,0.25698078198587765
11.8,-4.7,0.0,12.3,77,22,2025-03-20,0.25698078198587765
16.5,-2.5,0.0,14.1,76,23,2025-03-21,0.25698078198587765
17.9,1.4,2.0,20.1,78,31,2025-03-22,0.25698078198587765
16.4,7.6,3.5,22.0,73,43,2025-03-23,0.25698078198587765
17.3,10.3,0.0,24.9,75,50,2025-03-24,0.25698078198587765
17.9,7.9,0.0,17.3,87,49,2025-03-25,0.25698078198587765
9.4,6.1,21.4,10.0,100,88,2025-03-26,0.25698078198587765
15.0,7.5,8.9,14.8,100,55,2025-03-27,0.25698078198587765
13.8,3.8,7.5,6.8,100,57,2025-03-28,0.25698078198587765
12.8,2.1,4.3,9.7,100,56,2025-03-29,0.25698078198587765
11.9,5.8,2.5,12.4,100,66,2025-03-30,0.25698078198587765
7.9,4.8,4.0,14.4,100,65,2025-03-31,0.25698078198587765
6.4,3.8,14.6,14.5,100,88,2025-04-01,0.3667874218730659
10.8,6.3,5.4,14.1,100,69,2025-04-02,0.3667874218730659
7.7,5.2,8.1,11.2,99,76,2025-04-03,0.3667874218730659
10.2,4.2,2.2,11.2,100,64,2025-04-04,0.3667874218730659
14.9,0.4,0.0,11.9,100,38,2025-04-05,0.3667874218730659
4.8,-1.7,11.0,15.5,100,54,2025-04-06,0.3667874218730659
0.5,-6.4,1.3,13.1,90,54,2025-04-07,0.3667874218730659
3.8,-2.9,0.4,12.1,88,41,2025-04-08,0.3667874218730659
9.6,-3.0,0.2,12.4,83,35,2025-04-09,0.3667874218730659
8.9,-0.2,1.0,21.4,88,46,2025-04-10,0.3667874218730659
15.2,-0.7,0.4,14.5,94,32,2025-04-11,0.3667874218730659
12.7,3.6,1.0,14.4,93,47,2025-04-12,0.3667874218730659
20.5,0.7,0.0,14.5,93,29,2025-04-13,0.3667874218730659
18.6,9.3,13.9,20.1,88,46,2025-04-14,0.3667874218730659
20.0,13.0,0.6,25.3,68,37,2025-04-15,0.3667874218730659
24.1,11.5,3.4,22.0,86,26,2025-04-16,0.3667874218730659
23.7,10.6,1.3,19.9,89,37,2025-04-17,0.3667874218730659
17.8,9.5,0.8,17.1,82,34,2025-04-18,0.3667874218730659
16.8,5.6,0.0,9.0,95,39,2025-04-19,0.3667874218730659
20.5,5.2,0.0,12.4,95,38,2025-04-20,0.3667874218730659
22.2,6.8,0.2,13.0,98,32,2025-04-21,0.3667874218730659
20.5,6.8,2.2,13.2,96,43,2025-04-22,0.3667874218730659
18.6,7.8,6.3,13.1,96,56,2025-04-23,0.3667874218730659
17.1,6.9,6.0,10.0,99,62,2025-04-24,0.3667874218730659
